x,V,Evac,Ec,Ev,phin,phip,n,p,ND,NA,anion,cation,ntb,nti,mun,mup,G_ehp,Gfree,Rdir,BulkSRHn,BulkSRHp,IntSRHn,IntSRHp,Jn,Jp,Jint,lid,Vext,left_L,left_eps_r,left_E_c,left_E_v,left_N_c,left_mu_n,left_mu_p,left_N_t_int,left_C_n_int,left_C_p_int,left_E_t_int,right_L,right_eps_r,right_E_c,right_E_v,right_N_c,right_mu_n,right_mu_p,right_N_t_int,right_C_n_int,right_C_p_int,right_E_t_int
0,0.4,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-216.301,3.23725e-13,-216.301,1,0.35,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.117941,0.282059,-3.61794,-5.24794,-4.02433,-4.89085,2.511e+17,1.74616e+18,0,0,2.45166e+22,3.45686e+13,1.25722e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,4.38461e+18,1.09765e+25,1.09766e+25,2.11269e+23,1.08667e+27,-216.048,-0.252975,-216.301,2,0.35,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.398271,0.798271,-1.40173,-4.40173,-3.50284,-4.40001,1.27467e-10,9.34427e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.119109,0,0,0.0476892,1.15934e+26,1.10884,-217.41,-216.301,3,0.35,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.395,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-216.136,3.44325e-13,-216.136,1,0.36,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.11448,0.28052,-3.61948,-5.24948,-4.02529,-4.89305,2.56885e+17,1.79191e+18,0,0,2.41686e+22,4.74464e+13,1.25383e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,4.60315e+18,1.12338e+25,1.12338e+25,2.10369e+23,1.11519e+27,-215.883,-0.252383,-216.136,2,0.36,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.393293,0.788293,-1.41171,-4.41171,-3.51208,-4.41001,1.31211e-10,9.35265e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.122717,0,0,0.04909,1.19335e+26,1.1088,-217.245,-216.136,3,0.36,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.39,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-215.965,3.66172e-13,-215.965,1,0.37,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.111017,0.278983,-3.62102,-5.25102,-4.02623,-4.89525,2.63012e+17,1.83961e+18,0,0,2.38199e+22,6.5113e+13,1.25088e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,4.83839e+18,1.15056e+25,1.15056e+25,2.09683e+23,1.14491e+27,-215.713,-0.251766,-215.965,2,0.37,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.388316,0.778316,-1.42168,-4.42168,-3.52131,-4.42001,1.35123e-10,9.36105e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.126489,0,0,0.0505536,1.22889e+26,1.10875,-217.073,-215.964,3,0.37,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.385,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-215.787,3.89579e-13,-215.787,1,0.38,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.10755,0.27745,-3.62255,-5.25255,-4.02714,-4.89747,2.69502e+17,1.88935e+18,0,0,2.34708e+22,8.93447e+13,1.24836e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,5.09182e+18,1.17929e+25,1.17929e+25,2.09213e+23,1.1759e+27,-215.536,-0.251123,-215.787,2,0.38,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.383339,0.768339,-1.43166,-4.43166,-3.53053,-4.43001,1.39216e-10,9.36946e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.130438,0,0,0.0520848,1.26606e+26,1.10871,-216.896,-215.787,3,0.38,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.38,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-215.603,4.14148e-13,-215.603,1,0.39,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.104079,0.275921,-3.62408,-5.25408,-4.02803,-4.89969,2.76374e+17,1.94128e+18,0,0,2.31206e+22,1.22577e+14,1.24624e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,5.3652e+18,1.20966e+25,1.20966e+25,2.08969e+23,1.20827e+27,-215.352,-0.250451,-215.603,2,0.39,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.378362,0.758362,-1.44164,-4.44164,-3.53974,-4.44001,1.43499e-10,9.3779e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.134572,0,0,0.0536871,1.30496e+26,1.10866,-216.712,-215.603,3,0.39,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.375,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-215.412,4.40184e-13,-215.412,1,0.4,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.100606,0.274394,-3.62561,-5.25561,-4.02889,-4.90191,2.83651e+17,1.99554e+18,0,0,2.27697e+22,1.68142e+14,1.24453e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,5.66038e+18,1.24175e+25,1.24175e+25,2.08955e+23,1.24208e+27,-215.162,-0.249749,-215.412,2,0.4,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.373385,0.748385,-1.45162,-4.45162,-3.54893,-4.45001,1.47985e-10,9.38636e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.138904,0,0,0.0553658,1.34571e+26,1.10861,-216.52,-215.412,3,0.4,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.37,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-215.213,4.68064e-13,-215.213,1,0.41,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.0971286,0.272871,-3.62713,-5.25713,-4.02974,-4.90415,2.91356e+17,2.05225e+18,0,0,2.24181e+22,2.30603e+14,1.24319e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,5.97938e+18,1.27568e+25,1.27568e+25,2.09176e+23,1.27742e+27,-214.964,-0.249015,-215.213,2,0.41,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.368408,0.738408,-1.46159,-4.46159,-3.55812,-4.46001,1.5269e-10,9.39483e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.14345,0,0,0.0571259,1.38844e+26,1.10857,-216.322,-215.213,3,0.41,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.365,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-215.007,4.97291e-13,-215.007,1,0.42,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.0936484,0.271352,-3.62865,-5.25865,-4.03055,-4.90639,2.99514e+17,2.11162e+18,0,0,2.20655e+22,3.16211e+14,1.24221e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,6.32458e+18,1.31154e+25,1.31154e+25,2.09641e+23,1.3144e+27,-214.759,-0.248247,-215.007,2,0.42,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.363431,0.728431,-1.47157,-4.47157,-3.56728,-4.47001,1.57627e-10,9.40333e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.148222,0,0,0.0589729,1.43328e+26,1.10852,-216.115,-215.007,3,0.42,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.36,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-214.792,5.28573e-13,-214.792,1,0.43,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.0901648,0.269835,-3.63016,-5.26016,-4.03135,-4.90865,3.08148e+17,2.17377e+18,0,0,2.17122e+22,4.33195e+14,1.24157e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,6.69842e+18,1.34945e+25,1.34945e+25,2.10356e+23,1.35313e+27,-214.545,-0.247442,-214.792,2,0.43,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.358454,0.718454,-1.48155,-4.48155,-3.57644,-4.48001,1.6281e-10,9.41185e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.153234,0,0,0.060912,1.48035e+26,1.10847,-215.901,-214.792,3,0.43,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.355,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-214.569,5.61703e-13,-214.569,1,0.44,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.0866781,0.268322,-3.63168,-5.26168,-4.03212,-4.91091,3.17288e+17,2.23892e+18,0,0,2.13579e+22,5.93438e+14,1.24125e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,7.10382e+18,1.38952e+25,1.38952e+25,2.11331e+23,1.39372e+27,-214.323,-0.246599,-214.569,2,0.44,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.353477,0.708477,-1.49152,-4.49152,-3.58558,-4.49001,1.68256e-10,9.4204e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.158504,0,0,0.0629498,1.52982e+26,1.10842,-215.678,-214.569,3,0.44,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.35,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-214.337,5.95354e-13,-214.337,1,0.45,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.0831884,0.266812,-3.63319,-5.26319,-4.03286,-4.91319,3.26967e+17,2.30729e+18,0,0,2.10026e+22,8.12542e+14,1.24121e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,7.54406e+18,1.43192e+25,1.43192e+25,2.12572e+23,1.43632e+27,-214.091,-0.245714,-214.337,2,0.45,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.3485,0.6985,-1.5015,-4.5015,-3.5947,-4.50001,1.73999e-10,9.42897e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.164063,0,0,0.0650983,1.58198e+26,1.10837,-215.445,-214.337,3,0.45,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.345,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-214.094,6.32844e-13,-214.094,1,0.46,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.0796955,0.265304,-3.6347,-5.2647,-4.03359,-4.91547,3.37206e+17,2.37909e+18,0,0,2.06465e+22,1.11283e+15,1.24142e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,8.02242e+18,1.47672e+25,1.47672e+25,2.14095e+23,1.48105e+27,-213.849,-0.244785,-214.094,2,0.46,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.343523,0.688523,-1.51148,-4.51148,-3.60381,-4.51001,1.80051e-10,9.43756e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.169924,0,0,0.0673626,1.63694e+26,1.10832,-215.202,-214.094,3,0.46,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.34,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-213.841,6.72904e-13,-213.841,1,0.47,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.0761997,0.2638,-3.6362,-5.2662,-4.03429,-4.91777,3.48042e+17,2.45457e+18,0,0,2.02893e+22,1.52414e+15,1.24185e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,8.54292e+18,1.5241e+25,1.5241e+25,2.15908e+23,1.52807e+27,-213.597,-0.243808,-213.841,2,0.47,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.338546,0.678546,-1.52145,-4.52145,-3.6129,-4.52001,1.86437e-10,9.44618e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.176112,0,0,0.0697516,1.69493e+26,1.10827,-214.949,-213.841,3,0.47,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.335,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-213.577,7.16495e-13,-213.577,1,0.48,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.072701,0.262299,-3.6377,-5.2677,-4.03497,-4.92008,3.59509e+17,2.53398e+18,0,0,1.99313e+22,2.08697e+15,1.24248e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,9.1099e+18,1.57421e+25,1.57421e+25,2.18022e+23,1.57755e+27,-213.334,-0.24278,-213.577,2,0.48,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.33357,0.66857,-1.53143,-4.53143,-3.62197,-4.53001,1.93183e-10,9.45483e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.182651,0,0,0.0722755,1.75619e+26,1.10822,-214.685,-213.577,3,0.48,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.33,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-213.301,7.6439e-13,-213.301,1,0.49,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.0691995,0.260801,-3.6392,-5.2692,-4.03562,-4.9224,3.71645e+17,2.61762e+18,0,0,1.95723e+22,2.85666e+15,1.24327e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,9.72824e+18,1.6272e+25,1.6272e+25,2.2045e+23,1.62965e+27,-213.059,-0.241697,-213.301,2,0.49,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.328593,0.658593,-1.54141,-4.54141,-3.63103,-4.54001,2.00319e-10,9.46351e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.189572,0,0,0.0749454,1.821e+26,1.10816,-214.409,-213.301,3,0.49,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.325,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-213.013,8.10676e-13,-213.013,1,0.5,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.0656955,0.259305,-3.6407,-5.2707,-4.03625,-4.92474,3.84488e+17,2.70597e+18,0,0,1.92108e+22,3.90946e+15,1.24411e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.04041e+19,1.68327e+25,1.68327e+25,2.23223e+23,1.68469e+27,-212.772,-0.240553,-213.013,2,0.5,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.323616,0.648616,-1.55138,-4.55138,-3.64006,-4.55001,2.07879e-10,9.47223e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.196908,0,0,0.0777737,1.88965e+26,1.10811,-214.121,-213.013,3,0.5,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.32,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-212.71,8.59509e-13,-212.71,1,0.51,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.062189,0.257811,-3.64219,-5.27219,-4.03686,-4.9271,3.98079e+17,2.7993e+18,0,0,1.8848e+22,5.34821e+15,1.24502e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.11434e+19,1.74259e+25,1.74259e+25,2.26348e+23,1.74283e+27,-212.471,-0.239345,-212.71,2,0.51,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.31864,0.63864,-1.56136,-4.56136,-3.64908,-4.56001,2.15899e-10,9.48097e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.204693,0,0,0.0807742,1.96248e+26,1.10806,-213.819,-212.71,3,0.51,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.315,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-212.394,9.10994e-13,-212.394,1,0.52,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.0586802,0.25632,-3.64368,-5.27368,-4.03745,-4.92947,4.12462e+17,2.89802e+18,0,0,1.84837e+22,7.31344e+15,1.24593e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.19532e+19,1.80536e+25,1.80536e+25,2.29846e+23,1.80433e+27,-212.156,-0.238067,-212.394,2,0.52,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.313663,0.628663,-1.57134,-4.57134,-3.65807,-4.57001,2.2442e-10,9.48975e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.212969,0,0,0.0839624,2.03986e+26,1.10801,-213.502,-212.394,3,0.52,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.31,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-212.062,9.65242e-13,-212.062,1,0.53,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.0551693,0.254831,-3.64517,-5.27517,-4.03802,-4.93186,4.27684e+17,3.00259e+18,0,0,1.81178e+22,9.99633e+15,1.24679e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.28416e+19,1.8718e+25,1.8718e+25,2.33742e+23,1.86946e+27,-211.825,-0.236713,-212.062,2,0.53,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.308687,0.618687,-1.58131,-4.58131,-3.66704,-4.58001,2.3349e-10,9.49857e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.221782,0,0,0.0873556,2.12221e+26,1.10796,-213.17,-212.062,3,0.53,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.305,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-211.714,1.0191e-12,-211.714,1,0.54,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.0516564,0.253344,-3.64666,-5.27666,-4.03857,-4.93427,4.43801e+17,3.11352e+18,0,0,1.77502e+22,1.36568e+16,1.24757e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.38178e+19,1.94217e+25,1.94217e+25,2.38058e+23,1.93856e+27,-211.479,-0.235278,-211.714,2,0.54,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.303711,0.608711,-1.59129,-4.59129,-3.67598,-4.59001,2.4316e-10,9.50743e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.231183,0,0,0.0909735,2.21002e+26,1.1079,-212.822,-211.714,3,0.54,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
